dateTime,tempC,DO
10/08/2015 02:25,17.338073,10.968287
10/08/2015 02:27,17.338073,10.987746
10/08/2015 02:29,17.329637,10.961752
10/08/2015 02:31,17.329637,10.981196
10/08/2015 02:33,17.329637,10.952047
10/08/2015 02:35,17.321201,10.974652
10/08/2015 02:37,17.312765,10.871472
10/08/2015 02:39,17.321201,10.916494
10/08/2015 02:41,17.312765,10.890717
10/08/2015 02:43,17.321201,10.935838
10/08/2015 02:45,17.312765,10.948702
10/08/2015 02:47,17.312765,10.939012
10/08/2015 02:49,17.312765,10.919663
10/08/2015 02:51,17.312765,10.948702
10/08/2015 02:53,17.304328,10.903519
10/08/2015 02:55,17.304328,10.884248
10/08/2015 02:57,17.295892,10.84898
10/08/2015 02:59,17.295892,10.887408
10/08/2015 03:01,17.295892,10.906685
10/08/2015 03:03,17.295892,10.935678
10/08/2015 03:05,17.295892,10.916339
10/08/2015 03:07,17.295892,10.926004
10/08/2015 03:09,17.287454,10.87133
10/08/2015 03:11,17.287454,10.900206
10/08/2015 03:13,17.287454,10.900206
10/08/2015 03:15,17.287454,10.87133
10/08/2015 03:17,17.279017,10.874488
10/08/2015 03:19,17.287454,10.900206
10/08/2015 03:21,17.279017,10.913021
10/08/2015 03:23,17.279017,10.903372
10/08/2015 03:25,17.270579,10.896899
10/08/2015 03:27,17.270579,10.896899
10/08/2015 03:29,17.270579,10.848848
10/08/2015 03:31,17.26214,10.880808
10/08/2015 03:33,17.26214,10.871195
10/08/2015 03:35,17.26214,10.871195
10/08/2015 03:37,17.253702,10.826433
10/08/2015 03:39,17.26214,10.852001
10/08/2015 03:41,17.26214,10.871195
10/08/2015 03:43,17.253702,10.874355
10/08/2015 03:45,17.26214,10.871195
10/08/2015 03:47,17.253702,10.835997
10/08/2015 03:49,17.253702,10.835997
10/08/2015 03:51,17.26214,10.832848
10/08/2015 03:53,17.253702,10.816879
10/08/2015 03:55,17.26214,10.775635
10/08/2015 03:57,17.253702,10.750291
10/08/2015 03:59,17.253702,10.74082
10/08/2015 04:01,17.245263,10.706147
10/08/2015 04:03,17.253702,10.712465
10/08/2015 04:05,17.253702,10.731358
10/08/2015 04:07,17.253702,10.731358
10/08/2015 04:09,17.245263,10.715581
10/08/2015 04:11,17.245263,10.715581
10/08/2015 04:13,17.245263,10.715581
10/08/2015 04:15,17.236824,10.709261
10/08/2015 04:17,17.245263,10.743943
10/08/2015 04:19,17.236824,10.747068
10/08/2015 04:21,17.228384,10.68412
10/08/2015 04:23,17.236824,10.728145
10/08/2015 04:25,17.228384,10.740725
10/08/2015 04:27,17.228384,10.731266
10/08/2015 04:29,17.228384,10.740725
10/08/2015 04:31,17.219944,10.743851
10/08/2015 04:33,17.219944,10.743851
10/08/2015 04:35,17.219944,10.715495
10/08/2015 04:37,17.219944,10.715495
10/08/2015 04:39,17.219944,10.706063
10/08/2015 04:41,17.211504,10.690341
10/08/2015 04:43,17.219944,10.659056
10/08/2015 04:45,17.219944,10.630972
10/08/2015 04:47,17.236824,10.643488
10/08/2015 04:49,17.270579,10.621768
10/08/2015 04:51,17.26214,10.652931
10/08/2015 04:53,17.295892,10.621848
10/08/2015 04:55,17.312765,10.587712
10/08/2015 04:57,17.312765,10.597024
10/08/2015 04:59,17.321201,10.621936
10/08/2015 05:01,17.321201,10.612596
10/08/2015 05:03,17.329637,10.609515
10/08/2015 05:05,17.346508,10.622031
10/08/2015 05:07,17.338073,10.653208
10/08/2015 05:09,17.346508,10.650117
10/08/2015 05:11,17.346508,10.66889
10/08/2015 05:13,17.354943,10.618949
10/08/2015 05:15,17.338073,10.634469
10/08/2015 05:17,17.346508,10.640745
10/08/2015 05:19,17.346508,10.631383
10/08/2015 05:21,17.346508,10.622031
10/08/2015 05:23,17.346508,10.61269
10/08/2015 05:25,17.354943,10.628299
10/08/2015 05:27,17.363378,10.662702
10/08/2015 05:29,17.363378,10.653315
10/08/2015 05:31,17.363378,10.643938
10/08/2015 05:33,17.363378,10.672098
10/08/2015 05:35,17.363378,10.690922
10/08/2015 05:37,17.354943,10.656406
10/08/2015 05:39,17.371812,10.640852
10/08/2015 05:41,17.380246,10.656519
10/08/2015 05:43,17.380246,10.684723
10/08/2015 05:45,17.38868,10.634682
10/08/2015 05:47,17.397113,10.622244
10/08/2015 05:49,17.38868,10.65343
10/08/2015 05:51,17.38868,10.644051
10/08/2015 05:53,17.38868,10.672217
10/08/2015 05:55,17.397113,10.669124
10/08/2015 05:57,17.397113,10.640966
10/08/2015 05:59,17.405546,10.694274
10/08/2015 06:01,17.397113,10.650342
10/08/2015 06:03,17.397113,10.659728
10/08/2015 06:05,17.405546,10.68485
10/08/2015 06:07,17.405546,10.68485
10/08/2015 06:09,17.405546,10.666033
10/08/2015 06:11,17.380246,10.694145
10/08/2015 06:13,17.397113,10.640966
10/08/2015 06:15,17.38868,10.681626
10/08/2015 06:17,17.397113,10.659728
10/08/2015 06:19,17.405546,10.656639
10/08/2015 06:21,17.405546,10.703708
10/08/2015 06:23,17.405546,10.666033
10/08/2015 06:25,17.405546,10.656639
10/08/2015 06:27,17.422411,10.697508
10/08/2015 06:29,17.405546,10.675436
10/08/2015 06:31,17.413979,10.672343
10/08/2015 06:33,17.422411,10.669252
10/08/2015 06:35,17.413979,10.644171
10/08/2015 06:37,17.413979,10.653552
10/08/2015 06:39,17.422411,10.594347
10/08/2015 06:41,17.413979,10.644171
10/08/2015 06:43,17.413979,10.644171
10/08/2015 06:45,17.422411,10.641088
10/08/2015 06:47,17.413979,10.6348
10/08/2015 06:49,17.413979,10.644171
10/08/2015 06:51,17.405546,10.600489
10/08/2015 06:53,17.413979,10.597417
10/08/2015 06:55,17.422411,10.585029
10/08/2015 06:57,17.422411,10.622361
10/08/2015 06:59,17.413979,10.616089
10/08/2015 07:01,17.413979,10.606748
10/08/2015 07:03,17.422411,10.622361
10/08/2015 07:05,17.413979,10.588097
10/08/2015 07:07,17.405546,10.609822
10/08/2015 07:09,17.397113,10.557032
10/08/2015 07:11,17.405546,10.591166
10/08/2015 07:13,17.397113,10.594236
10/08/2015 07:15,17.397113,10.603562
10/08/2015 07:17,17.397113,10.612898
10/08/2015 07:19,17.397113,10.557032
10/08/2015 07:21,17.397113,10.557032
10/08/2015 07:23,17.397113,10.603562
10/08/2015 07:25,17.397113,10.575614
10/08/2015 07:27,17.38868,10.578681
10/08/2015 07:29,17.397113,10.529233
10/08/2015 07:31,17.397113,10.538489
10/08/2015 07:33,17.38868,10.560093
10/08/2015 07:35,17.397113,10.566318
10/08/2015 07:37,17.38868,10.550814
10/08/2015 07:39,17.380246,10.52609
10/08/2015 07:41,17.380246,10.535341
10/08/2015 07:43,17.380246,10.535341
10/08/2015 07:45,17.38868,10.541545
10/08/2015 07:47,17.371812,10.547662
10/08/2015 07:49,17.363378,10.550723
10/08/2015 07:51,17.380246,10.516848
10/08/2015 07:53,17.380246,10.572448
10/08/2015 07:55,17.380246,10.535341
10/08/2015 07:57,17.380246,10.52609
10/08/2015 07:59,17.363378,10.541456
10/08/2015 08:01,17.354943,10.535256
10/08/2015 08:03,17.363378,10.541456
10/08/2015 08:05,17.354943,10.544515
10/08/2015 08:07,17.354943,10.572354
10/08/2015 08:09,17.371812,10.56622
10/08/2015 08:11,17.371812,10.538398
10/08/2015 08:13,17.363378,10.532199
10/08/2015 08:15,17.363378,10.522952
10/08/2015 08:17,17.363378,10.550723
10/08/2015 08:19,17.371812,10.556936
10/08/2015 08:21,17.371812,10.547662
10/08/2015 08:23,17.363378,10.569286
10/08/2015 08:25,17.363378,10.587889
10/08/2015 08:27,17.363378,10.541456
10/08/2015 08:29,17.363378,10.541456
10/08/2015 08:31,17.363378,10.532199
10/08/2015 08:33,17.354943,10.535256
10/08/2015 08:35,17.354943,10.526006
10/08/2015 08:37,17.338073,10.550639
10/08/2015 08:39,17.338073,10.495197
10/08/2015 08:41,17.329637,10.56298
10/08/2015 08:43,17.346508,10.575422
10/08/2015 08:45,17.346508,10.547576
10/08/2015 08:47,17.338073,10.532119
10/08/2015 08:49,17.338073,10.522874
10/08/2015 08:51,17.329637,10.489037
10/08/2015 08:53,17.329637,10.489037
10/08/2015 08:55,17.338073,10.504413
10/08/2015 08:57,17.321201,10.455338
10/08/2015 08:59,17.329637,10.47065
10/08/2015 09:01,17.329637,10.443142
10/08/2015 09:03,17.329637,10.489037
10/08/2015 09:05,17.329637,10.489037
10/08/2015 09:07,17.321201,10.482883
10/08/2015 09:09,17.304328,10.443091
10/08/2015 09:11,17.312765,10.467551
10/08/2015 09:13,17.321201,10.501295
10/08/2015 09:15,17.304328,10.47978
10/08/2015 09:17,17.304328,10.461416
10/08/2015 09:19,17.304328,10.488976
10/08/2015 09:21,17.304328,10.507399
10/08/2015 09:23,17.304328,10.488976
10/08/2015 09:25,17.304328,10.498183
10/08/2015 09:27,17.295892,10.464457
10/08/2015 09:29,17.295892,10.501234
10/08/2015 09:31,17.295892,10.482826
10/08/2015 09:33,17.312765,10.532046
10/08/2015 09:35,17.312765,10.522803
10/08/2015 09:37,17.304328,10.507399
10/08/2015 09:39,17.312765,10.541299
10/08/2015 09:41,17.312765,10.559834
10/08/2015 09:43,17.321201,7.380817
10/08/2015 09:45,17.321201,7.636062
10/08/2015 09:47,17.329637,7.905585
10/08/2015 09:49,17.312765,7.956596
10/08/2015 09:51,17.321201,8.007635
10/08/2015 09:53,17.329637,8.202157
10/08/2015 09:55,17.329637,8.511572
10/08/2015 09:57,17.321201,8.499703
10/08/2015 09:59,17.329637,8.693385
10/08/2015 10:01,17.329637,8.864655
10/08/2015 10:03,17.321201,8.942957
10/08/2015 10:05,17.329637,9.047595
10/08/2015 10:07,17.329637,9.140725
10/08/2015 10:09,17.338073,9.256032
10/08/2015 10:11,17.329637,9.426975
10/08/2015 10:13,17.329637,9.459431
10/08/2015 10:15,17.329637,9.598858
10/08/2015 10:17,17.338073,9.712692
10/08/2015 10:19,17.329637,9.782942
10/08/2015 10:21,17.329637,9.799885
10/08/2015 10:23,17.329637,9.893702
10/08/2015 10:25,17.329637,10.270941
10/08/2015 10:27,17.329637,10.352078
10/08/2015 10:29,17.329637,10.397489
10/08/2015 10:31,17.312765,10.367165
10/08/2015 10:33,17.312765,10.38533
10/08/2015 10:35,17.321201,10.418747
10/08/2015 10:37,17.312765,10.440056
10/08/2015 10:39,17.321201,10.46451
10/08/2015 10:41,17.321201,10.437023
10/08/2015 10:43,17.321201,10.510516
10/08/2015 10:45,17.321201,10.510516
10/08/2015 10:47,17.321201,10.510516
10/08/2015 10:49,17.321201,10.482883
10/08/2015 10:51,17.312765,10.458376
10/08/2015 10:53,17.321201,10.455338
10/08/2015 10:55,17.312765,10.458376
10/08/2015 10:57,17.321201,10.473691
10/08/2015 10:59,17.304328,10.433943
10/08/2015 11:01,17.312765,10.421775
10/08/2015 11:03,17.312765,10.440056
10/08/2015 11:05,17.304328,10.452248
10/08/2015 11:07,17.304328,10.443091
10/08/2015 11:09,17.304328,10.370178
10/08/2015 11:11,17.304328,10.433943
10/08/2015 11:13,17.295892,10.418704
10/08/2015 11:15,17.304328,10.424805
10/08/2015 11:17,17.287454,10.403496
10/08/2015 11:19,17.295892,10.473636
10/08/2015 11:21,17.287454,10.430867
10/08/2015 11:23,17.295892,10.409583
10/08/2015 11:25,17.295892,10.418704
10/08/2015 11:27,17.295892,10.427835
10/08/2015 11:29,17.304328,10.424805
10/08/2015 11:31,17.287454,10.367135
10/08/2015 11:33,17.287454,10.358069
10/08/2015 11:35,17.279017,10.324902
10/08/2015 11:37,17.287454,10.41261
10/08/2015 11:39,17.287454,10.449164
10/08/2015 11:41,17.287454,10.467499
10/08/2015 11:43,17.287454,10.421734
10/08/2015 11:45,17.279017,10.397414
10/08/2015 11:47,17.279017,10.406521
10/08/2015 11:49,17.279017,10.415638
10/08/2015 11:51,17.270579,10.318883
10/08/2015 11:53,17.26214,10.339948
10/08/2015 11:55,17.270579,10.364096
10/08/2015 11:57,17.270579,10.327907
10/08/2015 11:59,17.26214,10.339948
10/08/2015 12:01,17.26214,10.348993
10/08/2015 12:03,17.26214,10.339948
10/08/2015 12:05,17.26214,10.385269
10/08/2015 12:07,17.270579,10.409549
10/08/2015 12:09,17.270579,10.427797
10/08/2015 12:11,17.270579,10.400439
10/08/2015 12:13,17.270579,10.33694
10/08/2015 12:15,17.270579,10.382248
10/08/2015 12:17,17.270579,10.400439
10/08/2015 12:19,17.253702,10.33392
10/08/2015 12:21,17.26214,10.358048
10/08/2015 12:23,17.26214,10.358048
10/08/2015 12:25,17.26214,10.367112
10/08/2015 12:27,17.26214,10.330912
10/08/2015 12:29,17.253702,10.379206
10/08/2015 12:31,17.253702,10.370129
10/08/2015 12:33,17.253702,10.379206
10/08/2015 12:35,17.253702,10.352005
10/08/2015 12:37,17.245263,10.300861
10/08/2015 12:39,17.253702,10.352005
10/08/2015 12:41,17.253702,10.370129
10/08/2015 12:43,17.253702,10.379206
10/08/2015 12:45,17.253702,10.379206
10/08/2015 12:47,17.253702,10.406493
10/08/2015 12:49,17.245263,10.364079
10/08/2015 12:51,17.236824,10.358034
10/08/2015 12:53,17.245263,10.382227
10/08/2015 12:55,17.236824,10.376169
10/08/2015 12:57,17.245263,10.382227
10/08/2015 12:59,17.236824,10.376169
10/08/2015 13:01,17.245263,10.373148
10/08/2015 13:03,17.245263,10.373148
10/08/2015 13:05,17.253702,10.361063
10/08/2015 13:07,17.245263,10.345969
10/08/2015 13:09,17.236824,10.358034
10/08/2015 13:11,17.245263,10.355019
10/08/2015 13:13,17.245263,10.336928
10/08/2015 13:15,17.245263,10.345969
10/08/2015 13:17,17.236824,10.348981
10/08/2015 13:19,17.236824,10.348981
10/08/2015 13:21,17.236824,10.32188
10/08/2015 13:23,17.236824,10.312866
10/08/2015 13:25,17.236824,10.348981
10/08/2015 13:27,17.236824,10.348981
10/08/2015 13:29,17.236824,10.367097
10/08/2015 13:31,17.236824,10.358034
10/08/2015 13:33,17.236824,10.367097
10/08/2015 13:35,17.236824,10.32188
10/08/2015 13:37,17.236824,10.358034
10/08/2015 13:39,17.236824,10.358034
10/08/2015 13:41,17.236824,10.348981
10/08/2015 13:43,17.236824,10.339938
10/08/2015 13:45,17.236824,10.303861
10/08/2015 13:47,17.236824,10.330905
10/08/2015 13:49,17.228384,10.333914
10/08/2015 13:51,17.236824,10.348981
10/08/2015 13:53,17.236824,10.339938
10/08/2015 13:55,17.236824,10.358034
10/08/2015 13:57,17.236824,10.339938
10/08/2015 13:59,17.228384,10.333914
10/08/2015 14:01,17.236824,10.32188
10/08/2015 14:03,17.236824,10.312866
10/08/2015 14:05,17.236824,10.312866
10/08/2015 14:07,17.228384,10.306862
10/08/2015 14:09,17.228384,10.333914
10/08/2015 14:11,17.228384,10.306862
10/08/2015 14:13,17.219944,10.327895
10/08/2015 14:15,17.219944,10.318875
10/08/2015 14:17,17.228384,10.324887
10/08/2015 14:19,17.228384,10.306862
10/08/2015 14:21,17.228384,10.306862
10/08/2015 14:23,17.228384,10.288875
10/08/2015 14:25,17.219944,10.291873
10/08/2015 14:27,17.219944,10.318875
10/08/2015 14:29,17.219944,10.256002
10/08/2015 14:31,17.219944,10.282891
10/08/2015 14:33,17.219944,10.291873
10/08/2015 14:35,17.211504,10.285888
10/08/2015 14:37,17.211504,10.294872
10/08/2015 14:39,17.211504,10.285888
10/08/2015 14:41,17.219944,10.309865
10/08/2015 14:43,17.219944,10.300864
10/08/2015 14:45,17.211504,10.276913
10/08/2015 14:47,17.219944,10.291873
10/08/2015 14:49,17.211504,10.303866
10/08/2015 14:51,17.211504,10.258991
10/08/2015 14:53,17.211504,10.267947
10/08/2015 14:55,17.211504,10.23218
10/08/2015 14:57,17.211504,10.214353
10/08/2015 14:59,17.203063,10.261982
10/08/2015 15:01,17.203063,10.253033
10/08/2015 15:03,17.203063,10.261982
10/08/2015 15:05,17.203063,10.279908
10/08/2015 15:07,17.203063,10.27094
10/08/2015 15:09,17.203063,10.288886
10/08/2015 15:11,17.194622,10.282905
10/08/2015 15:13,17.203063,10.306869
10/08/2015 15:15,17.211504,10.276913
10/08/2015 15:17,17.203063,10.306869
10/08/2015 15:19,17.203063,10.27094
10/08/2015 15:21,17.211504,10.276913
10/08/2015 15:23,17.203063,10.288886
10/08/2015 15:25,17.203063,10.27094
10/08/2015 15:27,17.203063,10.297872
10/08/2015 15:29,17.211504,10.294872
10/08/2015 15:31,17.203063,10.279908
10/08/2015 15:33,17.211504,10.267947
10/08/2015 15:35,17.211504,10.285888
10/08/2015 15:37,17.203063,10.306869
10/08/2015 15:39,17.203063,10.261982
10/08/2015 15:41,17.203063,10.27094
10/08/2015 15:43,17.203063,10.297872
10/08/2015 15:45,17.203063,10.279908
10/08/2015 15:47,17.203063,10.279908
10/08/2015 15:49,17.203063,10.333915
10/08/2015 15:51,17.203063,10.288886
10/08/2015 15:53,17.203063,10.27094
10/08/2015 15:55,17.203063,10.297872
10/08/2015 15:57,17.203063,10.315874
10/08/2015 15:59,17.203063,10.297872
10/08/2015 16:01,17.211504,10.339936
10/08/2015 16:03,17.203063,10.333915
10/08/2015 16:05,17.211504,10.321882
10/08/2015 16:07,17.203063,10.32489
10/08/2015 16:09,17.211504,10.358028
10/08/2015 16:11,17.211504,10.376159
10/08/2015 16:13,17.211504,10.348977
10/08/2015 16:15,17.211504,10.330904
10/08/2015 16:17,17.211504,10.312869
10/08/2015 16:19,17.211504,10.358028
10/08/2015 16:21,17.211504,10.358028
10/08/2015 16:23,17.211504,10.367088
10/08/2015 16:25,17.219944,10.364069
10/08/2015 16:27,17.211504,10.330904
10/08/2015 16:29,17.203063,10.361046
10/08/2015 16:31,17.211504,10.403426
10/08/2015 16:33,17.211504,10.394327
10/08/2015 16:35,17.211504,10.376159
10/08/2015 16:37,17.211504,10.348977
10/08/2015 16:39,17.211504,10.358028
10/08/2015 16:41,17.211504,10.385238
10/08/2015 16:43,17.211504,10.403426
10/08/2015 16:45,17.219944,10.409502
10/08/2015 16:47,17.219944,10.400397
10/08/2015 16:49,17.219944,10.418618
10/08/2015 16:51,17.211504,10.421653
10/08/2015 16:53,17.211504,10.367088
10/08/2015 16:55,17.211504,10.376159
10/08/2015 16:57,17.211504,10.367088
10/08/2015 16:59,17.219944,10.409502
10/08/2015 17:01,17.211504,10.394327
10/08/2015 17:03,17.203063,10.379182
10/08/2015 17:05,17.211504,10.367088
10/08/2015 17:07,17.219944,10.355011
10/08/2015 17:09,17.219944,10.355011
10/08/2015 17:11,17.219944,10.355011
10/08/2015 17:13,17.219944,10.382214
10/08/2015 17:15,17.219944,10.355011
10/08/2015 17:17,17.219944,10.355011
10/08/2015 17:19,17.219944,10.355011
10/08/2015 17:21,17.228384,10.361051
10/08/2015 17:23,17.228384,10.333914
10/08/2015 17:25,17.219944,10.345963
10/08/2015 17:27,17.219944,10.400397
10/08/2015 17:29,17.228384,10.388274
10/08/2015 17:31,17.228384,10.397368
10/08/2015 17:33,17.219944,10.373136
10/08/2015 17:35,17.219944,10.373136
10/08/2015 17:37,17.228384,10.370116
10/08/2015 17:39,17.219944,10.382214
10/08/2015 17:41,17.228384,10.43384
10/08/2015 17:43,17.228384,10.452133
10/08/2015 17:45,17.228384,10.406472
10/08/2015 17:47,17.219944,10.427743
10/08/2015 17:49,17.228384,10.461295
10/08/2015 17:51,17.228384,10.442982
10/08/2015 17:53,17.228384,10.415585
10/08/2015 17:55,17.228384,10.415585
10/08/2015 17:57,17.228384,10.415585
10/08/2015 17:59,17.228384,10.397368
10/08/2015 18:01,17.228384,10.397368
10/08/2015 18:03,17.228384,10.43384
10/08/2015 18:05,17.228384,10.424707
10/08/2015 18:07,17.228384,10.406472
10/08/2015 18:09,17.228384,10.406472
10/08/2015 18:11,17.228384,10.388274
10/08/2015 18:13,17.228384,10.415585
10/08/2015 18:15,17.228384,10.415585
10/08/2015 18:17,17.236824,10.421673
10/08/2015 18:19,17.236824,10.485785
10/08/2015 18:21,17.245263,10.473548
10/08/2015 18:23,17.236824,10.449091
10/08/2015 18:25,17.245263,10.510349
10/08/2015 18:27,17.26214,10.559699
10/08/2015 18:29,17.270579,10.556629
10/08/2015 18:31,17.26214,10.531923
10/08/2015 18:33,17.279017,10.600025
10/08/2015 18:35,17.270579,10.556629
10/08/2015 18:37,17.287454,10.596945
10/08/2015 18:39,17.287454,10.587634
10/08/2015 18:41,17.279017,10.562833
10/08/2015 18:43,17.270579,10.584486
10/08/2015 18:45,17.279017,10.581409
10/08/2015 18:47,17.279017,10.600025
10/08/2015 18:49,17.287454,10.606265
10/08/2015 18:51,17.287454,10.596945
10/08/2015 18:53,17.279017,10.590712
10/08/2015 18:55,17.279017,10.600025
10/08/2015 18:57,17.295892,10.593866
10/08/2015 18:59,17.287454,10.596945
10/08/2015 19:01,17.287454,10.624935
10/08/2015 19:03,17.287454,10.606265
10/08/2015 19:05,17.287454,10.615595
10/08/2015 19:07,17.287454,10.596945
10/08/2015 19:09,17.287454,10.541232
10/08/2015 19:11,17.287454,10.513508
10/08/2015 19:13,17.287454,10.578334
10/08/2015 19:15,17.295892,10.603183
10/08/2015 19:17,17.304328,10.600103
10/08/2015 19:19,17.304328,10.609428
10/08/2015 19:21,17.321201,10.640645
10/08/2015 19:23,17.329637,10.665688
10/08/2015 19:25,17.346508,10.706559
10/08/2015 19:27,17.354943,10.703453
10/08/2015 19:29,17.354943,10.703453
10/08/2015 19:31,17.346508,10.697126
10/08/2015 19:33,17.363378,10.719233
10/08/2015 19:35,17.363378,10.709786
10/08/2015 19:37,17.371812,10.687822
10/08/2015 19:39,17.363378,10.662702
10/08/2015 19:41,17.354943,10.694023
10/08/2015 19:43,17.380246,10.72247
10/08/2015 19:45,17.380246,10.76038
10/08/2015 19:47,17.380246,10.750888
10/08/2015 19:49,17.371812,10.782522
10/08/2015 19:51,17.38868,10.785794
10/08/2015 19:53,17.38868,10.776273
10/08/2015 19:55,17.38868,10.795325
10/08/2015 19:57,17.38868,10.766762
10/08/2015 19:59,17.38868,10.757262
10/08/2015 20:01,17.38868,10.804866
10/08/2015 20:03,17.397113,10.811285
10/08/2015 20:05,17.38868,10.757262
10/08/2015 20:07,17.397113,10.782669
10/08/2015 20:09,17.422411,10.801895
10/08/2015 20:11,17.430843,10.837024
10/08/2015 20:13,17.430843,10.837024
10/08/2015 20:15,17.430843,10.798768
10/08/2015 20:17,17.422411,10.830579
10/08/2015 20:19,17.430843,10.808316
10/08/2015 20:21,17.439275,10.853072
10/08/2015 20:23,17.439275,10.814744
10/08/2015 20:25,17.430843,10.827444
10/08/2015 20:27,17.439275,10.795642
10/08/2015 20:29,17.439275,10.814744
10/08/2015 20:31,17.447707,10.811615
10/08/2015 20:33,17.447707,10.773462
10/08/2015 20:35,17.439275,10.795642
10/08/2015 20:37,17.447707,10.821178
10/08/2015 20:39,17.447707,10.802061
10/08/2015 20:41,17.439275,10.853072
10/08/2015 20:43,17.439275,10.805188
10/08/2015 20:45,17.439275,10.805188
10/08/2015 20:47,17.439275,10.82431
10/08/2015 20:49,17.439275,10.805188
10/08/2015 20:51,17.439275,10.833887
10/08/2015 20:53,17.439275,10.833887
10/08/2015 20:55,17.422411,10.86897
10/08/2015 20:57,17.405546,10.836854
10/08/2015 20:59,17.397113,10.839993
10/08/2015 21:01,17.405546,10.836854
10/08/2015 21:03,17.397113,10.820844
10/08/2015 21:05,17.397113,10.849584
10/08/2015 21:07,17.38868,10.843135
10/08/2015 21:09,17.38868,10.795325
10/08/2015 21:11,17.380246,10.779397
10/08/2015 21:13,17.371812,10.7635
10/08/2015 21:15,17.363378,10.785649
10/08/2015 21:17,17.363378,10.738158
10/08/2015 21:19,17.363378,10.757124
10/08/2015 21:21,17.363378,10.738158
10/08/2015 21:23,17.354943,10.731803
10/08/2015 21:25,17.354943,10.760244
10/08/2015 21:27,17.354943,10.750753
10/08/2015 21:29,17.363378,10.766622
10/08/2015 21:31,17.363378,10.77613
10/08/2015 21:33,17.371812,10.754005
10/08/2015 21:35,17.371812,10.782522
10/08/2015 21:37,17.380246,10.807998
10/08/2015 21:39,17.380246,10.779397
10/08/2015 21:41,17.371812,10.7635
10/08/2015 21:43,17.380246,10.807998
10/08/2015 21:45,17.380246,10.798454
10/08/2015 21:47,17.38868,10.833552
10/08/2015 21:49,17.397113,10.830414
10/08/2015 21:51,17.405546,10.875266
10/08/2015 21:53,17.430843,10.904371
10/08/2015 21:55,17.430843,10.865824
10/08/2015 21:57,17.439275,10.901215
10/08/2015 21:59,17.439275,10.910876
10/08/2015 22:01,17.439275,10.881927
10/08/2015 22:03,17.422411,10.878594
10/08/2015 22:05,17.422411,10.86897
10/08/2015 22:07,17.456138,10.923905
10/08/2015 22:09,17.456138,10.914229
10/08/2015 22:11,17.439275,10.910876
10/08/2015 22:13,17.422411,10.859357
10/08/2015 22:15,17.439275,10.901215
10/08/2015 22:17,17.430843,10.923707
10/08/2015 22:19,17.422411,10.936555
10/08/2015 22:21,17.439275,10.939918
10/08/2015 22:23,17.456138,10.962712
10/08/2015 22:25,17.472999,10.966097
10/08/2015 22:27,17.472999,10.995328
10/08/2015 22:29,17.464568,11.027843
10/08/2015 22:31,17.464568,10.98875
10/08/2015 22:33,17.472999,10.985574
10/08/2015 22:35,17.481429,11.02147
10/08/2015 22:37,17.498288,11.024891
10/08/2015 22:39,17.498288,11.03469
10/08/2015 22:41,17.506718,10.992381
10/08/2015 22:43,17.506718,11.060958
10/08/2015 22:45,17.506718,11.051129
10/08/2015 22:47,17.506718,11.051129
10/08/2015 22:49,17.506718,11.060958
10/08/2015 22:51,17.515147,11.087307
10/08/2015 22:53,17.515147,11.087307
10/08/2015 22:55,17.523575,11.133545
10/08/2015 22:57,17.532003,11.130333
10/08/2015 22:59,17.532003,11.14025
10/08/2015 23:01,17.523575,11.143466
10/08/2015 23:03,17.523575,11.103849
10/08/2015 23:05,17.515147,11.146683
10/08/2015 23:07,17.515147,11.166562
10/08/2015 23:09,17.515147,11.276678
10/08/2015 23:11,17.515147,11.306941
10/08/2015 23:13,17.515147,11.296842
10/08/2015 23:15,17.523575,11.263362
10/08/2015 23:17,17.523575,11.283498
10/08/2015 23:19,17.523575,11.313787
10/08/2015 23:21,17.532003,11.330766
10/08/2015 23:23,17.532003,11.351052
10/08/2015 23:25,17.532003,11.381567
10/08/2015 23:27,17.532003,11.371384
10/08/2015 23:29,17.548859,11.354662
10/08/2015 23:31,17.548859,11.415826
10/08/2015 23:33,17.557286,11.371727
10/08/2015 23:35,17.565714,11.388826
10/08/2015 23:37,17.565714,11.378632
10/08/2015 23:39,17.582567,11.382265
10/08/2015 23:41,17.599419,11.365528
10/08/2015 23:43,17.607844,11.362256
10/08/2015 23:45,17.624694,11.39648
10/08/2015 23:47,17.633119,11.403417
10/08/2015 23:49,17.649967,11.386648
10/08/2015 23:51,17.658391,11.41403
10/08/2015 23:53,17.666814,11.410749
10/08/2015 23:55,17.675237,11.427952
10/08/2015 23:57,17.68366,11.424668
10/08/2015 23:59,17.700505,11.387424
10/09/2015 00:01,17.717349,11.401316
10/09/2015 00:03,17.742612,11.3915
10/09/2015 00:05,17.751032,11.408686
10/09/2015 00:07,17.751032,11.429185
10/09/2015 00:09,17.742612,11.494256
10/09/2015 00:11,17.72577,11.490522
10/09/2015 00:13,17.72577,11.469891
10/09/2015 00:15,17.708927,11.50746
10/09/2015 00:17,17.717349,11.514504
10/09/2015 00:19,17.708927,11.476479
10/09/2015 00:21,17.708927,11.466175
10/09/2015 00:23,17.700505,11.500424
10/09/2015 00:25,17.717349,11.432048
10/09/2015 00:27,17.708927,11.476479
10/09/2015 00:29,17.692083,11.472764
10/09/2015 00:31,17.68366,11.486373
10/09/2015 00:33,17.675237,11.489674
10/09/2015 00:35,17.675237,11.469054
